ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2013-01-17 00:00:00+00:00,35,1,399735,1680.9,1698.7,1668.0,1687.8,533,GC.c.2
2013-01-17 00:00:00+00:00,35,1,193532,1676.4,1694.6,1671.0,1689.0,81,GC.c.0
2013-01-17 00:00:00+00:00,35,1,170024,1680.4,1697.8,1666.4,1687.1,192112,GC.c.1
2013-01-18 00:00:00+00:00,35,1,62390,1695.8,1699.2,1692.2,1692.2,85,GC.c.6
2013-01-18 00:00:00+00:00,35,1,399735,1689.2,1695.8,1684.8,1685.5,255,GC.c.2
2013-01-18 00:00:00+00:00,35,1,193532,1687.4,1692.0,1687.3,1688.1,14,GC.c.0
2013-01-18 00:00:00+00:00,35,1,170024,1687.1,1695.1,1683.3,1684.6,107297,GC.c.1
2013-01-21 00:00:00+00:00,35,1,170024,1689.2,1690.3,1688.9,1689.5,704,GC.c.1
2013-01-21 00:00:00+00:00,35,1,399735,1690.7,1690.7,1690.7,1690.7,1,GC.c.2
2013-01-22 00:00:00+00:00,35,1,170024,1689.5,1695.9,1686.3,1692.4,118736,GC.c.1
2013-01-22 00:00:00+00:00,35,1,399735,1690.6,1696.0,1688.0,1692.3,517,GC.c.2
2013-01-22 00:00:00+00:00,35,1,62390,1700.1,1703.0,1697.1,1699.5,100,GC.c.6
2013-01-22 00:00:00+00:00,35,1,193532,1691.1,1694.7,1691.1,1691.9,11,GC.c.0
2013-01-23 00:00:00+00:00,35,1,62390,1702.0,1702.0,1691.6,1693.7,321,GC.c.6
2013-01-23 00:00:00+00:00,35,1,399735,1694.2,1695.0,1684.8,1686.1,265,GC.c.2
2013-01-23 00:00:00+00:00,35,1,193532,1691.3,1693.7,1685.2,1685.3,28,GC.c.0
2013-01-23 00:00:00+00:00,35,1,170024,1692.4,1694.8,1683.1,1684.5,126448,GC.c.1
2013-01-24 00:00:00+00:00,35,1,62390,1689.5,1690.2,1673.1,1676.6,353,GC.c.6
2013-01-24 00:00:00+00:00,35,1,399735,1682.9,1684.1,1666.6,1669.5,585,GC.c.2
2013-01-24 00:00:00+00:00,35,1,193532,1680.8,1681.8,1668.0,1668.0,13,GC.c.0
2013-01-24 00:00:00+00:00,35,1,170024,1684.5,1685.3,1664.2,1667.1,169946,GC.c.1
2013-01-25 00:00:00+00:00,35,1,170024,1667.2,1671.6,1655.0,1658.4,147693,GC.c.1
2013-01-25 00:00:00+00:00,35,1,399735,1668.0,1672.3,1656.3,1659.1,443,GC.c.2
2013-01-25 00:00:00+00:00,35,1,62390,1675.7,1675.7,1663.9,1669.2,343,GC.c.6
2013-01-25 00:00:00+00:00,35,1,193532,1663.0,1663.0,1657.1,1657.1,44,GC.c.0
2013-01-27 00:00:00+00:00,35,1,170024,1657.9,1659.9,1657.3,1658.7,2339,GC.c.1
2013-01-27 00:00:00+00:00,35,1,399735,1660.6,1660.6,1659.3,1659.7,20,GC.c.2
2013-01-28 00:00:00+00:00,35,1,170024,1658.6,1661.6,1651.0,1656.2,173860,GC.c.1
2013-01-28 00:00:00+00:00,35,1,399735,1659.4,1662.2,1652.4,1657.0,1474,GC.c.2
2013-01-28 00:00:00+00:00,35,1,62390,1665.0,1667.3,1661.7,1661.7,251,GC.c.6
2013-01-28 00:00:00+00:00,35,1,193532,1652.7,1655.5,1651.5,1652.8,82,GC.c.0
2013-01-29 00:00:00+00:00,35,1,170024,1656.2,1665.0,1655.8,1663.4,139761,GC.c.1
2013-01-29 00:00:00+00:00,35,1,399735,1657.7,1665.8,1657.7,1663.3,1131,GC.c.2
2013-01-29 00:00:00+00:00,35,1,62390,1669.2,1670.6,1667.1,1667.2,129,GC.c.6
2013-01-29 00:00:00+00:00,35,1,193532,1660.3,1661.5,1660.3,1661.5,17,GC.c.0
2013-01-30 00:00:00+00:00,35,1,170024,1663.3,1683.0,1661.8,1675.8,42509,GC.c.0
2013-01-30 00:00:00+00:00,35,1,152343,1695.0,1701.8,1695.0,1700.5,27,GC.c.12
2013-01-30 00:00:00+00:00,35,1,399735,1664.6,1683.9,1662.9,1676.4,1906,GC.c.1
2013-01-30 00:00:00+00:00,35,1,118470,1670.6,1691.6,1670.5,1685.3,975,GC.c.6
2013-01-30 00:00:00+00:00,35,1,118305,1665.1,1685.0,1663.5,1677.8,171335,GC.c.2
2013-01-31 00:00:00+00:00,35,1,170024,1676.1,1680.0,1657.4,1662.0,5721,GC.c.0
2013-01-31 00:00:00+00:00,35,1,399735,1677.4,1680.5,1658.3,1662.2,2785,GC.c.1
2013-01-31 00:00:00+00:00,35,1,118470,1686.2,1686.2,1666.6,1672.9,1710,GC.c.6
2013-01-31 00:00:00+00:00,35,1,118305,1677.8,1681.7,1658.4,1663.8,149543,GC.c.2
2013-02-01 00:00:00+00:00,35,1,170024,1662.0,1681.2,1659.9,1667.5,3234,GC.c.0
2013-02-01 00:00:00+00:00,35,1,152343,1687.2,1696.7,1687.2,1687.2,50,GC.c.12
2013-02-01 00:00:00+00:00,35,1,399735,1662.2,1681.9,1660.0,1667.3,1505,GC.c.1
2013-02-01 00:00:00+00:00,35,1,118470,1670.5,1690.2,1669.5,1679.6,2856,GC.c.6
2013-02-01 00:00:00+00:00,35,1,118305,1663.7,1683.0,1660.6,1668.5,166372,GC.c.2
2013-02-03 00:00:00+00:00,35,1,170024,1668.0,1668.7,1666.2,1666.2,6,GC.c.0
2013-02-03 00:00:00+00:00,35,1,399735,1669.0,1669.0,1665.5,1667.2,14,GC.c.1
2013-02-03 00:00:00+00:00,35,1,118470,1677.4,1677.5,1674.8,1675.3,5,GC.c.6
2013-02-03 00:00:00+00:00,35,1,118305,1669.1,1669.8,1665.5,1667.9,1817,GC.c.2
2013-02-04 00:00:00+00:00,35,1,170024,1666.1,1676.5,1661.6,1674.2,446,GC.c.0
2013-02-04 00:00:00+00:00,35,1,152343,1698.4,1698.4,1698.4,1698.4,41,GC.c.12
2013-02-04 00:00:00+00:00,35,1,399735,1665.5,1677.6,1661.3,1674.2,470,GC.c.1
2013-02-04 00:00:00+00:00,35,1,118470,1674.7,1684.9,1670.9,1682.7,2123,GC.c.6
2013-02-04 00:00:00+00:00,35,1,118305,1667.9,1678.6,1661.8,1675.0,103369,GC.c.2
2013-02-05 00:00:00+00:00,35,1,170024,1673.3,1683.4,1666.5,1673.8,354,GC.c.0
2013-02-05 00:00:00+00:00,35,1,152343,1705.8,1705.8,1702.3,1702.3,2,GC.c.12
2013-02-05 00:00:00+00:00,35,1,399735,1674.2,1686.1,1666.8,1672.4,855,GC.c.1
2013-02-05 00:00:00+00:00,35,1,118470,1681.6,1694.3,1675.0,1681.7,1833,GC.c.6
2013-02-05 00:00:00+00:00,35,1,118305,1675.1,1687.0,1667.2,1675.5,148127,GC.c.2
2013-02-06 00:00:00+00:00,35,1,170024,1673.7,1678.5,1668.0,1676.7,373,GC.c.0
2013-02-06 00:00:00+00:00,35,1,152343,1695.7,1701.5,1692.8,1699.6,848,GC.c.12
2013-02-06 00:00:00+00:00,35,1,399735,1674.2,1678.9,1668.3,1677.5,316,GC.c.1
2013-02-06 00:00:00+00:00,35,1,118470,1681.2,1687.4,1676.9,1686.1,2073,GC.c.6
2013-02-06 00:00:00+00:00,35,1,118305,1675.5,1680.5,1668.8,1679.0,87518,GC.c.2
2013-02-07 00:00:00+00:00,35,1,170024,1677.0,1682.1,1663.1,1671.9,475,GC.c.0
2013-02-07 00:00:00+00:00,35,1,152343,1699.1,1699.1,1690.3,1699.1,12,GC.c.12
2013-02-07 00:00:00+00:00,35,1,399735,1677.3,1683.1,1663.1,1671.9,847,GC.c.1
2013-02-07 00:00:00+00:00,35,1,118470,1685.7,1691.0,1673.3,1680.7,1048,GC.c.6
2013-02-07 00:00:00+00:00,35,1,118305,1679.2,1683.9,1663.4,1671.7,173330,GC.c.2
2013-02-08 00:00:00+00:00,35,1,170024,1671.5,1672.5,1664.8,1667.7,289,GC.c.0
2013-02-08 00:00:00+00:00,35,1,152343,1691.8,1693.0,1688.7,1691.8,125,GC.c.12
2013-02-08 00:00:00+00:00,35,1,399735,1670.0,1672.8,1665.2,1666.8,594,GC.c.1
2013-02-08 00:00:00+00:00,35,1,118470,1680.1,1681.0,1674.3,1675.4,1973,GC.c.6
2013-02-08 00:00:00+00:00,35,1,118305,1671.7,1674.3,1665.8,1667.7,89763,GC.c.2
2013-02-10 00:00:00+00:00,35,1,170024,1666.5,1666.5,1666.5,1666.5,5,GC.c.0
2013-02-10 00:00:00+00:00,35,1,399735,1667.1,1667.1,1666.4,1666.9,12,GC.c.1
2013-02-10 00:00:00+00:00,35,1,118305,1667.9,1669.0,1666.8,1667.3,750,GC.c.2
2013-02-11 00:00:00+00:00,35,1,170024,1667.9,1668.0,1643.7,1649.4,863,GC.c.0
2013-02-11 00:00:00+00:00,35,1,152343,1680.0,1680.0,1668.8,1671.5,204,GC.c.12
2013-02-11 00:00:00+00:00,35,1,399735,1667.7,1669.1,1643.7,1647.3,1129,GC.c.1
2013-02-11 00:00:00+00:00,35,1,118470,1676.0,1676.0,1651.6,1657.6,6354,GC.c.6
2013-02-11 00:00:00+00:00,35,1,118305,1667.2,1670.3,1644.1,1649.1,149319,GC.c.2
2013-02-12 00:00:00+00:00,35,1,170024,1643.8,1650.4,1642.4,1650.4,85,GC.c.0
2013-02-12 00:00:00+00:00,35,1,152343,1666.9,1671.1,1663.7,1670.9,408,GC.c.12
2013-02-12 00:00:00+00:00,35,1,399735,1645.0,1652.7,1639.0,1651.8,537,GC.c.1
2013-02-12 00:00:00+00:00,35,1,118470,1653.8,1660.6,1648.5,1658.4,3361,GC.c.6
2013-02-12 00:00:00+00:00,35,1,118305,1649.1,1653.8,1639.5,1652.0,129616,GC.c.2
2013-02-13 00:00:00+00:00,35,1,170024,1652.2,1652.3,1640.2,1641.3,241,GC.c.0
2013-02-13 00:00:00+00:00,35,1,152343,1666.8,1667.9,1650.0,1650.0,185,GC.c.12
2013-02-13 00:00:00+00:00,35,1,399735,1651.1,1652.9,1640.0,1643.0,299,GC.c.1
2013-02-13 00:00:00+00:00,35,1,118470,1659.3,1660.8,1647.5,1650.5,1576,GC.c.6
2013-02-13 00:00:00+00:00,35,1,118305,1652.0,1655.0,1640.5,1644.4,122467,GC.c.2
2013-02-14 00:00:00+00:00,35,1,237954,1662.9,1662.9,1662.9,1662.9,1,GC.c.12
2013-02-14 00:00:00+00:00,35,1,62390,1652.4,1654.2,1638.7,1638.9,693,GC.c.6
2013-02-14 00:00:00+00:00,35,1,399735,1643.3,1649.1,1632.4,1633.9,1044,GC.c.1
2013-02-14 00:00:00+00:00,35,1,170024,1643.4,1646.9,1632.7,1633.9,217,GC.c.0
2013-02-14 00:00:00+00:00,35,1,118305,1644.4,1650.0,1632.7,1635.2,157850,GC.c.2
2013-02-15 00:00:00+00:00,35,1,170024,1633.8,1633.9,1599.5,1607.5,455,GC.c.0
2013-02-15 00:00:00+00:00,35,1,399735,1634.8,1634.8,1597.3,1609.1,1067,GC.c.1
2013-02-15 00:00:00+00:00,35,1,62390,1637.1,1639.7,1601.8,1613.8,640,GC.c.6
2013-02-15 00:00:00+00:00,35,1,118305,1635.1,1636.0,1596.7,1610.3,243282,GC.c.2
2013-02-18 00:00:00+00:00,35,1,118305,1609.7,1613.9,1609.0,1613.9,1213,GC.c.2
2013-02-18 00:00:00+00:00,35,1,62390,1618.8,1618.8,1618.8,1618.8,2,GC.c.6
2013-02-18 00:00:00+00:00,35,1,399735,1608.9,1611.9,1608.9,1611.9,17,GC.c.1
2013-02-19 00:00:00+00:00,35,1,62390,1617.2,1618.7,1608.3,1609.5,345,GC.c.6
2013-02-19 00:00:00+00:00,35,1,399735,1612.9,1613.8,1600.3,1603.8,1419,GC.c.1
2013-02-19 00:00:00+00:00,35,1,170024,1613.3,1613.3,1599.7,1603.4,148,GC.c.0
2013-02-19 00:00:00+00:00,35,1,118305,1614.0,1614.8,1600.2,1604.6,136736,GC.c.2
2013-02-20 00:00:00+00:00,35,1,237954,1598.6,1598.6,1598.6,1598.6,1,GC.c.12
2013-02-20 00:00:00+00:00,35,1,62390,1613.5,1613.5,1567.1,1567.8,497,GC.c.6
2013-02-20 00:00:00+00:00,35,1,399735,1604.1,1607.6,1558.0,1568.0,2080,GC.c.1
2013-02-20 00:00:00+00:00,35,1,170024,1604.7,1606.9,1561.8,1562.5,278,GC.c.0
2013-02-20 00:00:00+00:00,35,1,118305,1604.6,1609.2,1558.1,1569.9,244542,GC.c.2
2013-02-21 00:00:00+00:00,35,1,62390,1575.4,1586.3,1560.5,1581.3,275,GC.c.6
2013-02-21 00:00:00+00:00,35,1,399735,1568.7,1582.4,1554.1,1577.2,1237,GC.c.1
2013-02-21 00:00:00+00:00,35,1,170024,1568.5,1581.2,1555.2,1574.1,1814,GC.c.0
2013-02-21 00:00:00+00:00,35,1,118305,1569.9,1584.4,1554.3,1578.3,202562,GC.c.2
2013-02-22 00:00:00+00:00,35,1,170024,1580.0,1585.4,1571.4,1576.0,64,GC.c.0
2013-02-22 00:00:00+00:00,35,1,399735,1577.0,1585.6,1569.5,1580.1,430,GC.c.1
2013-02-22 00:00:00+00:00,35,1,62390,1584.5,1588.6,1576.8,1585.6,913,GC.c.6
2013-02-22 00:00:00+00:00,35,1,118305,1578.2,1587.0,1569.3,1580.4,127615,GC.c.2
2013-02-24 00:00:00+00:00,35,1,170024,1579.4,1579.4,1578.0,1578.0,9,GC.c.0
2013-02-24 00:00:00+00:00,35,1,399735,1580.4,1580.4,1577.9,1577.9,15,GC.c.1
2013-02-24 00:00:00+00:00,35,1,118305,1579.7,1580.7,1577.5,1578.1,2057,GC.c.2
2013-02-25 00:00:00+00:00,35,1,237954,1610.5,1610.5,1610.5,1610.5,1,GC.c.12
2013-02-25 00:00:00+00:00,35,1,62390,1581.7,1596.8,1581.7,1596.6,501,GC.c.6
2013-02-25 00:00:00+00:00,35,1,399735,1577.0,1596.1,1574.6,1593.2,560,GC.c.1
2013-02-25 00:00:00+00:00,35,1,170024,1577.7,1596.0,1577.7,1593.4,112,GC.c.0
2013-02-25 00:00:00+00:00,35,1,118305,1578.0,1596.5,1574.7,1594.5,153028,GC.c.2
2013-02-26 00:00:00+00:00,35,1,62390,1593.6,1623.1,1593.6,1619.0,207,GC.c.6
2013-02-26 00:00:00+00:00,35,1,399735,1595.8,1618.4,1583.4,1612.7,1153,GC.c.1
2013-02-26 00:00:00+00:00,35,1,170024,1591.0,1609.1,1589.0,1609.1,182,GC.c.0
2013-02-26 00:00:00+00:00,35,1,118305,1594.3,1619.7,1583.7,1613.0,239259,GC.c.2
2013-02-27 00:00:00+00:00,35,1,152343,1632.8,1632.8,1620.4,1620.4,100,GC.c.12
2013-02-27 00:00:00+00:00,35,1,399735,1611.5,1612.0,1591.8,1596.1,700,GC.c.0
2013-02-27 00:00:00+00:00,35,1,118470,1618.8,1618.8,1598.3,1602.5,1771,GC.c.6
2013-02-27 00:00:00+00:00,35,1,118305,1613.0,1614.4,1591.4,1596.5,158326,GC.c.1
2013-02-28 00:00:00+00:00,35,1,87537,1592.8,1593.2,1575.0,1576.2,48,GC.c.2
2013-02-28 00:00:00+00:00,35,1,152343,1612.9,1612.9,1591.6,1591.6,95,GC.c.12
2013-02-28 00:00:00+00:00,35,1,399735,1596.4,1601.6,1575.1,1577.7,100,GC.c.0
2013-02-28 00:00:00+00:00,35,1,118470,1601.8,1606.8,1580.4,1585.4,1488,GC.c.6
2013-02-28 00:00:00+00:00,35,1,118305,1596.5,1602.5,1574.3,1580.5,179249,GC.c.1
2013-03-01 00:00:00+00:00,35,1,87537,1578.9,1584.2,1569.5,1575.0,136,GC.c.2
2013-03-01 00:00:00+00:00,35,1,152343,1602.2,1602.2,1588.5,1588.5,355,GC.c.12
2013-03-01 00:00:00+00:00,35,1,399735,1579.6,1585.6,1566.0,1575.3,68,GC.c.0
2013-03-01 00:00:00+00:00,35,1,118470,1586.8,1592.1,1570.2,1581.1,1632,GC.c.6
2013-03-01 00:00:00+00:00,35,1,118305,1580.4,1586.9,1564.0,1575.8,177089,GC.c.1
2013-03-03 00:00:00+00:00,35,1,87537,1579.3,1579.3,1579.3,1579.3,26,GC.c.2
2013-03-03 00:00:00+00:00,35,1,399735,1580.8,1580.8,1579.9,1580.1,4,GC.c.0
2013-03-03 00:00:00+00:00,35,1,118470,1585.4,1585.4,1585.2,1585.2,2,GC.c.6
2013-03-03 00:00:00+00:00,35,1,118305,1578.0,1581.7,1577.7,1578.4,2462,GC.c.1
2013-03-04 00:00:00+00:00,35,1,87537,1578.0,1579.4,1573.9,1573.9,28,GC.c.2
2013-03-04 00:00:00+00:00,35,1,152343,1587.5,1591.0,1587.4,1587.8,252,GC.c.12
2013-03-04 00:00:00+00:00,35,1,399735,1578.4,1580.0,1569.7,1572.7,60,GC.c.0
2013-03-04 00:00:00+00:00,35,1,118470,1586.1,1586.1,1575.4,1575.4,787,GC.c.6
2013-03-04 00:00:00+00:00,35,1,118305,1578.5,1584.3,1568.7,1574.6,111694,GC.c.1
2013-03-05 00:00:00+00:00,35,1,87537,1582.0,1585.2,1574.2,1575.9,104,GC.c.2
2013-03-05 00:00:00+00:00,35,1,152343,1592.8,1599.5,1587.9,1590.7,630,GC.c.12
2013-03-05 00:00:00+00:00,35,1,399735,1577.6,1585.5,1571.4,1574.4,65,GC.c.0
2013-03-05 00:00:00+00:00,35,1,118470,1581.1,1590.2,1578.3,1580.8,1615,GC.c.6
2013-03-05 00:00:00+00:00,35,1,118305,1574.7,1585.8,1571.1,1576.6,136292,GC.c.1
2013-03-06 00:00:00+00:00,35,1,87537,1575.3,1585.2,1568.3,1584.2,17,GC.c.2
2013-03-06 00:00:00+00:00,35,1,152343,1592.1,1596.6,1590.3,1596.6,76,GC.c.12
2013-03-06 00:00:00+00:00,35,1,399735,1577.6,1582.6,1566.8,1582.3,106,GC.c.0
2013-03-06 00:00:00+00:00,35,1,118470,1584.3,1589.2,1573.9,1588.6,655,GC.c.6
2013-03-06 00:00:00+00:00,35,1,118305,1576.6,1584.9,1566.4,1581.5,161934,GC.c.1
2013-03-07 00:00:00+00:00,35,1,87537,1582.4,1584.7,1575.9,1576.0,45,GC.c.2
2013-03-07 00:00:00+00:00,35,1,152343,1590.3,1593.5,1590.3,1591.0,33,GC.c.12
2013-03-07 00:00:00+00:00,35,1,399735,1580.0,1583.5,1573.9,1577.4,52,GC.c.0
2013-03-07 00:00:00+00:00,35,1,118470,1587.6,1590.7,1580.9,1584.8,723,GC.c.6
2013-03-07 00:00:00+00:00,35,1,118305,1581.4,1584.8,1574.0,1579.0,134553,GC.c.1
2013-03-08 00:00:00+00:00,35,1,87537,1582.0,1582.0,1562.0,1577.5,177,GC.c.2
2013-03-08 00:00:00+00:00,35,1,152343,1591.4,1593.7,1591.4,1593.7,130,GC.c.12
2013-03-08 00:00:00+00:00,35,1,399735,1578.6,1581.2,1561.8,1577.0,68,GC.c.0
2013-03-08 00:00:00+00:00,35,1,118470,1585.0,1587.7,1567.0,1583.8,590,GC.c.6
2013-03-08 00:00:00+00:00,35,1,118305,1579.1,1583.1,1560.4,1578.2,206193,GC.c.1
2013-03-10 00:00:00+00:00,35,1,118470,1583.3,1583.3,1583.3,1583.3,2,GC.c.6
2013-03-10 00:00:00+00:00,35,1,118305,1578.3,1578.7,1576.6,1577.6,1284,GC.c.1
2013-03-11 00:00:00+00:00,35,1,87537,1579.7,1580.5,1577.1,1580.0,11,GC.c.2
2013-03-11 00:00:00+00:00,35,1,152343,1595.8,1595.8,1595.8,1595.8,11,GC.c.12
2013-03-11 00:00:00+00:00,35,1,399735,1576.0,1579.7,1576.0,1579.2,1115,GC.c.0
2013-03-11 00:00:00+00:00,35,1,118470,1581.6,1587.9,1581.6,1587.5,248,GC.c.6
2013-03-11 00:00:00+00:00,35,1,118305,1577.6,1582.5,1574.5,1581.0,91979,GC.c.1
2013-03-12 00:00:00+00:00,35,1,87537,1583.6,1597.9,1583.2,1592.8,98,GC.c.2
2013-03-12 00:00:00+00:00,35,1,152343,1607.9,1612.7,1605.3,1607.9,1713,GC.c.12
2013-03-12 00:00:00+00:00,35,1,399735,1579.8,1595.6,1579.8,1592.3,161,GC.c.0
2013-03-12 00:00:00+00:00,35,1,118470,1587.9,1603.3,1587.6,1598.5,2872,GC.c.6
2013-03-12 00:00:00+00:00,35,1,118305,1580.9,1597.6,1578.8,1591.5,138072,GC.c.1
2013-03-13 00:00:00+00:00,35,1,87537,1592.6,1597.9,1585.2,1589.3,151,GC.c.2
2013-03-13 00:00:00+00:00,35,1,152343,1602.3,1603.4,1601.3,1603.4,30,GC.c.12
2013-03-13 00:00:00+00:00,35,1,399735,1591.1,1596.0,1585.0,1588.0,394,GC.c.0
2013-03-13 00:00:00+00:00,35,1,118470,1598.7,1605.0,1591.0,1594.9,670,GC.c.6
2013-03-13 00:00:00+00:00,35,1,118305,1591.6,1598.8,1584.4,1586.8,133247,GC.c.1
2013-03-14 00:00:00+00:00,35,1,87537,1586.4,1591.8,1578.0,1589.3,67,GC.c.2
2013-03-14 00:00:00+00:00,35,1,152343,1602.0,1606.7,1594.4,1606.6,98,GC.c.12
2013-03-14 00:00:00+00:00,35,1,399735,1585.7,1587.9,1575.7,1587.9,137,GC.c.0
2013-03-14 00:00:00+00:00,35,1,118470,1590.0,1598.2,1582.6,1595.9,1198,GC.c.6
2013-03-14 00:00:00+00:00,35,1,118305,1586.8,1592.2,1575.2,1588.6,136398,GC.c.1
2013-03-15 00:00:00+00:00,35,1,87537,1590.6,1598.0,1590.6,1592.4,47,GC.c.2
2013-03-15 00:00:00+00:00,35,1,152343,1609.3,1609.3,1605.1,1607.3,46,GC.c.12
2013-03-15 00:00:00+00:00,35,1,399735,1589.1,1594.4,1589.1,1594.4,11,GC.c.0
2013-03-15 00:00:00+00:00,35,1,118470,1595.0,1603.0,1595.0,1597.3,738,GC.c.6
2013-03-15 00:00:00+00:00,35,1,118305,1588.6,1597.9,1587.3,1591.3,91369,GC.c.1
2013-03-17 00:00:00+00:00,35,1,87537,1602.7,1608.0,1602.3,1602.3,14,GC.c.2
2013-03-17 00:00:00+00:00,35,1,152343,1622.4,1622.4,1622.4,1622.4,1,GC.c.12
2013-03-17 00:00:00+00:00,35,1,399735,1605.9,1606.1,1605.9,1606.1,3,GC.c.0
2013-03-17 00:00:00+00:00,35,1,118470,1608.0,1610.8,1607.9,1609.0,15,GC.c.6
2013-03-17 00:00:00+00:00,35,1,118305,1597.0,1607.6,1595.7,1602.7,11150,GC.c.1
2013-03-18 00:00:00+00:00,35,1,87537,1602.0,1609.7,1593.9,1606.3,124,GC.c.2
2013-03-18 00:00:00+00:00,35,1,152343,1622.4,1622.4,1621.3,1621.3,60,GC.c.12
2013-03-18 00:00:00+00:00,35,1,399735,1602.6,1607.7,1601.6,1605.4,610,GC.c.0
2013-03-18 00:00:00+00:00,35,1,118470,1607.8,1616.4,1599.4,1611.2,802,GC.c.6
2013-03-18 00:00:00+00:00,35,1,118305,1602.7,1610.4,1589.6,1604.8,154980,GC.c.1
2013-03-19 00:00:00+00:00,35,1,87537,1605.1,1615.2,1600.9,1612.5,820,GC.c.2
2013-03-19 00:00:00+00:00,35,1,152343,1620.3,1629.4,1619.7,1628.1,215,GC.c.12
2013-03-19 00:00:00+00:00,35,1,399735,1613.1,1613.1,1611.2,1611.2,202,GC.c.0
2013-03-19 00:00:00+00:00,35,1,118470,1608.9,1620.8,1606.0,1618.2,2430,GC.c.6
2013-03-19 00:00:00+00:00,35,1,118305,1604.8,1615.0,1599.0,1611.9,154502,GC.c.1
2013-03-20 00:00:00+00:00,35,1,87537,1611.4,1614.1,1602.0,1606.1,133,GC.c.2
2013-03-20 00:00:00+00:00,35,1,152343,1626.1,1628.6,1621.4,1623.3,543,GC.c.12
2013-03-20 00:00:00+00:00,35,1,399735,1610.0,1612.5,1606.2,1606.5,5,GC.c.0
2013-03-20 00:00:00+00:00,35,1,118470,1618.1,1619.4,1607.6,1611.1,1458,GC.c.6
2013-03-20 00:00:00+00:00,35,1,118305,1611.9,1613.9,1599.6,1605.2,120725,GC.c.1
2013-03-21 00:00:00+00:00,35,1,87537,1607.7,1616.1,1607.3,1614.8,139,GC.c.2
2013-03-21 00:00:00+00:00,35,1,152343,1630.9,1630.9,1629.2,1629.7,32,GC.c.12
2013-03-21 00:00:00+00:00,35,1,399735,1612.8,1613.0,1611.9,1611.9,7,GC.c.0
2013-03-21 00:00:00+00:00,35,1,118470,1610.4,1622.0,1610.4,1621.8,967,GC.c.6
2013-03-21 00:00:00+00:00,35,1,118305,1605.2,1616.5,1603.6,1614.9,121656,GC.c.1
2013-03-22 00:00:00+00:00,35,1,87537,1615.0,1615.5,1603.9,1608.4,324,GC.c.2
2013-03-22 00:00:00+00:00,35,1,152343,1630.2,1630.2,1621.2,1624.4,77,GC.c.12
2013-03-22 00:00:00+00:00,35,1,399735,1611.0,1611.0,1604.1,1606.7,101,GC.c.0
2013-03-22 00:00:00+00:00,35,1,118470,1620.0,1621.1,1609.9,1613.7,2134,GC.c.6
2013-03-22 00:00:00+00:00,35,1,118305,1614.9,1614.9,1602.6,1607.5,122209,GC.c.1
2013-03-24 00:00:00+00:00,35,1,118470,1609.0,1609.3,1609.0,1609.3,147,GC.c.6
2013-03-24 00:00:00+00:00,35,1,87537,1610.3,1610.3,1603.0,1603.0,8,GC.c.2
2013-03-24 00:00:00+00:00,35,1,118305,1608.8,1609.7,1601.5,1605.5,3996,GC.c.1
2013-03-25 00:00:00+00:00,35,1,87537,1608.9,1613.1,1590.0,1604.2,887,GC.c.2
2013-03-25 00:00:00+00:00,35,1,152343,1622.6,1622.6,1610.9,1610.9,29,GC.c.12
2013-03-25 00:00:00+00:00,35,1,399735,1607.1,1607.8,1596.1,1596.1,27,GC.c.0
2013-03-25 00:00:00+00:00,35,1,118470,1613.5,1618.3,1595.0,1609.4,4543,GC.c.6
2013-03-25 00:00:00+00:00,35,1,118305,1605.6,1612.8,1588.4,1605.0,217274,GC.c.1
2013-03-26 00:00:00+00:00,35,1,87537,1602.0,1603.2,1594.6,1600.2,699,GC.c.2
2013-03-26 00:00:00+00:00,35,1,152343,1617.0,1617.0,1614.2,1614.6,8,GC.c.12
2013-03-26 00:00:00+00:00,35,1,399735,1595.3,1595.3,1595.3,1595.3,5,GC.c.0
2013-03-26 00:00:00+00:00,35,1,118470,1609.9,1609.9,1600.0,1606.0,1551,GC.c.6
2013-03-26 00:00:00+00:00,35,1,118305,1604.9,1604.9,1593.4,1599.2,160307,GC.c.1
2013-03-27 00:00:00+00:00,35,1,118305,1599.2,1608.1,1590.3,1604.4,48956,GC.c.0
2013-03-27 00:00:00+00:00,35,1,87537,1600.2,1608.5,1591.4,1605.2,586,GC.c.1
2013-03-27 00:00:00+00:00,35,1,99832,1608.5,1613.6,1608.5,1609.4,47,GC.c.6
2013-03-27 00:00:00+00:00,35,1,119585,1600.8,1609.0,1591.9,1605.8,155725,GC.c.2
2013-03-28 00:00:00+00:00,35,1,118305,1604.6,1606.6,1593.6,1596.0,4622,GC.c.0
2013-03-28 00:00:00+00:00,35,1,87537,1605.3,1606.3,1594.2,1596.7,505,GC.c.1
2013-03-28 00:00:00+00:00,35,1,99832,1612.4,1612.4,1601.3,1602.7,21,GC.c.6
2013-03-28 00:00:00+00:00,35,1,119585,1605.9,1608.3,1594.3,1596.9,108265,GC.c.2
2013-03-31 00:00:00+00:00,35,1,119585,1597.7,1601.6,1596.1,1597.0,2561,GC.c.2
2013-03-31 00:00:00+00:00,35,1,87537,1598.0,1601.0,1596.1,1596.1,20,GC.c.1
2013-03-31 00:00:00+00:00,35,1,118305,1596.8,1600.3,1595.4,1595.6,86,GC.c.0
